Invoice_ID,Vendor_Name,Category,Department,Invoice_Date,Amount,Payment_status,Region
INV4353,Wipro,IT Hardware,Marketing,2025-03-17,17841,Paid,South
INV4354,Lenovo,Logistics,Finance,2025-05-03,11787,Paid,West
INV4355,Cisco,Software,Marketing,2026-01-25,1381,Paid,South
INV4356,Infosys,Logistics,HR,2025-11-27,9255,Pending,South
INV4357,Dell,Consulting,Marketing,2025-04-15,49240,Paid,East
INV4358,HP,Consulting,Finance,2025-08-23,21732,Pending,East
INV4359,Cisco,Office Supplies,Finance,2024-09-08,43577,Pending,West
INV4360,HP,Consulting,HR,2024-11-06,23074,Pending,North
INV4361,Wipro,Software,Operations,2024-10-25,37799,Pending,East
INV4362,HP,IT Hardware,HR,2024-12-11,10611,Paid,East
INV4363,TCS,Consulting,Operations,2024-10-14,31932,Pending,West
INV4364,Wipro,IT Hardware,IT,2025-10-18,35531,Pending,West
INV4365,Oracle,IT Hardware,Marketing,2025-12-22,7893,Paid,West
INV4366,TCS,Logistics,IT,2024-06-27,21251,Paid,South
INV4367,Wipro,Logistics,HR,2025-02-25,14456,Paid,North
INV4368,Oracle,Consulting,IT,2025-04-20,21471,Pending,West
INV4369,Oracle,IT Hardware,HR,2024-04-04,25825,Pending,South
INV4370,Lenovo,IT Hardware,Operations,2024-07-29,40316,Paid,South
INV4371,Wipro,Office Supplies,Finance,2024-06-12,17212,Pending,North
INV4372,Oracle,Software,Finance,2024-07-12,18023,Paid,East
INV4373,Dell,Logistics,IT,2024-07-02,31524,Paid,North
INV4374,Microsoft,IT Hardware,Marketing,2025-07-29,36930,Pending,East
INV4375,Wipro,Software,HR,2025-05-11,19171,Pending,West
INV4376,HP,IT Hardware,Finance,2024-04-30,35756,Paid,West
INV4377,Microsoft,IT Hardware,HR,2025-01-29,27034,Pending,North
INV4378,Microsoft,IT Hardware,HR,2024-12-16,24820,Paid,South
INV4379,Cisco,IT Hardware,IT,2024-09-19,48358,Paid,South
INV4380,Infosys,Office Supplies,Finance,2024-09-20,25279,Paid,South
INV4381,Wipro,Logistics,IT,2024-12-01,25758,Paid,West
INV4382,Amazon,Software,IT,2024-12-20,48246,Paid,West
INV4383,Oracle,IT Hardware,Marketing,2025-12-27,4242,Pending,West
INV4384,Wipro,IT Hardware,HR,2025-08-25,20171,Paid,North
INV4385,Wipro,Consulting,IT,2026-01-25,17774,Pending,North
INV4386,Cisco,Office Supplies,Marketing,2025-04-16,8375,Pending,South
INV4387,Amazon,Software,Operations,2025-06-03,17245,Paid,North
INV4388,TCS,Consulting,IT,2024-05-26,34979,Pending,South
INV4389,Lenovo,Logistics,Marketing,2026-01-20,18348,Paid,South
INV4390,Amazon,Consulting,IT,2024-03-29,6241,Pending,North
INV4391,Cisco,IT Hardware,IT,2025-10-24,10079,Pending,West
INV4392,TCS,IT Hardware,HR,2024-12-24,44459,Pending,North
INV4393,Wipro,Office Supplies,Marketing,2026-03-02,17705,Paid,North
INV4394,Amazon,IT Hardware,Marketing,2024-12-03,14657,Pending,East
INV4395,Lenovo,Software,HR,2024-04-12,1862,Paid,East
INV4396,Cisco,IT Hardware,Finance,2024-12-31,10133,Paid,West
INV4397,Cisco,Software,Marketing,2024-03-20,25955,Paid,North
INV4398,Oracle,Consulting,Operations,2025-05-10,44576,Paid,West
INV4399,Lenovo,Logistics,Operations,2025-07-02,42742,Paid,South
INV4400,Dell,IT Hardware,Marketing,2025-02-08,34653,Pending,East
INV4401,Oracle,Logistics,Marketing,2025-09-30,24755,Pending,West
INV4402,Infosys,Consulting,Finance,2025-10-22,19695,Pending,East
INV4403,Cisco,IT Hardware,IT,2025-06-23,39687,Pending,North
INV4404,Amazon,IT Hardware,HR,2026-03-15,15385,Paid,West
INV4405,Amazon,Logistics,Finance,2024-07-25,8804,Paid,West
INV4406,Cisco,Software,Finance,2025-07-20,3332,Pending,West
INV4407,HP,Office Supplies,HR,2024-05-15,2069,Pending,South
INV4408,Infosys,IT Hardware,HR,2025-07-01,33355,Pending,West
INV4409,Microsoft,Logistics,IT,2025-05-14,937,Paid,South
INV4410,Microsoft,Logistics,Marketing,2025-05-21,18819,Paid,West
INV4411,Amazon,IT Hardware,HR,2025-12-27,4148,Paid,South
INV4412,Dell,Logistics,Finance,2025-01-11,35042,Paid,South
INV4413,Wipro,Office Supplies,HR,2024-04-09,33091,Pending,East
INV4414,TCS,Consulting,HR,2024-06-12,46859,Pending,North
INV4415,Dell,Consulting,Operations,2024-10-04,29794,Paid,North
INV4416,Dell,Consulting,Finance,2024-04-14,18368,Paid,North
INV4417,Microsoft,Logistics,Operations,2024-07-05,11795,Pending,West
INV4418,Dell,Logistics,HR,2024-07-06,37227,Pending,South
INV4419,Oracle,Office Supplies,IT,2025-02-22,48141,Pending,East
INV4420,Wipro,Office Supplies,Operations,2025-01-10,36601,Pending,West
INV4421,Wipro,Office Supplies,Operations,2025-02-15,49692,Paid,East
INV4422,Oracle,Software,HR,2024-06-06,7595,Paid,South
INV4423,Amazon,Software,Marketing,2025-08-04,22440,Pending,North
INV4424,Microsoft,Office Supplies,HR,2025-10-06,24825,Paid,South
INV4425,Amazon,Software,HR,2024-05-24,19101,Pending,West
INV4426,Dell,Office Supplies,Operations,2025-07-30,48714,Pending,South
INV4427,Amazon,Office Supplies,Marketing,2025-01-10,35933,Pending,South
INV4428,Dell,IT Hardware,Marketing,2025-12-25,49316,Pending,West
INV4429,Oracle,Consulting,Marketing,2024-06-07,17832,Paid,West
INV4430,Oracle,Logistics,Finance,2024-11-21,7413,Paid,West
INV4431,HP,Consulting,Marketing,2025-06-26,1023,Paid,South
INV4432,TCS,IT Hardware,Finance,2024-08-22,38751,Pending,East
INV4433,Cisco,IT Hardware,IT,2025-10-29,12735,Pending,South
INV4434,Lenovo,Consulting,HR,2025-02-10,43783,Paid,West
INV4435,TCS,Consulting,IT,2025-07-03,48995,Paid,North
INV4436,Amazon,IT Hardware,Finance,2024-12-03,44134,Paid,South
INV4437,HP,IT Hardware,Marketing,2024-03-17,44018,Paid,South
INV4438,Microsoft,Consulting,Operations,2024-05-12,18518,Pending,North
INV4439,Wipro,Logistics,Finance,2025-03-13,43975,Paid,East
INV4440,TCS,Office Supplies,Operations,2026-01-25,5873,Paid,North
INV4441,Cisco,Office Supplies,Finance,2025-11-10,3808,Paid,South
INV4442,TCS,Software,HR,2025-05-31,16684,Pending,West
INV4443,Amazon,Software,Finance,2025-06-18,22158,Pending,East
INV4444,HP,IT Hardware,Marketing,2024-05-31,9814,Pending,East
INV4445,Dell,Software,Operations,2024-04-13,45881,Pending,West
INV4446,Dell,Office Supplies,Marketing,2024-04-20,10362,Pending,North
INV4447,Amazon,Logistics,Finance,2024-04-02,5486,Paid,North
INV4448,HP,Software,Finance,2024-10-29,15351,Pending,East
INV4449,Dell,IT Hardware,Marketing,2025-04-23,16852,Paid,East
INV4450,Dell,Consulting,Operations,2024-05-14,1175,Pending,North
INV4451,Dell,Software,IT,2024-04-10,24385,Pending,South
INV4452,Amazon,Consulting,Operations,2024-04-19,23453,Pending,East
INV4453,Lenovo,Logistics,Marketing,2024-07-06,2224,Paid,West
INV4454,Amazon,Consulting,Finance,2026-01-23,19708,Pending,West
INV4455,Lenovo,Software,Operations,2025-02-03,9375,Paid,East
INV4456,Lenovo,Software,IT,2025-08-16,3937,Pending,West
INV4457,Amazon,Logistics,Marketing,2025-05-19,23143,Pending,North
INV4458,Oracle,IT Hardware,Marketing,2025-08-26,14706,Pending,West
INV4459,Infosys,Consulting,IT,2025-02-28,36714,Paid,East
INV4460,Dell,IT Hardware,HR,2025-09-11,25768,Pending,South
INV4461,Amazon,Software,HR,2024-08-18,34513,Paid,North
INV4462,Dell,Logistics,Operations,2025-04-07,14693,Pending,North
INV4463,Wipro,Office Supplies,Finance,2025-12-05,34644,Paid,North
INV4464,Cisco,Office Supplies,Operations,2024-05-18,49488,Paid,East
INV4465,Lenovo,Consulting,Operations,2025-06-21,45477,Paid,West
INV4466,Lenovo,Logistics,IT,2025-02-20,26587,Paid,South
INV4467,Cisco,Software,HR,2024-10-03,13040,Paid,South
INV4468,Amazon,Consulting,Marketing,2025-10-12,12222,Pending,South
INV4469,Lenovo,Software,HR,2024-07-20,48618,Pending,South
INV4470,HP,IT Hardware,IT,2024-08-03,19823,Paid,East
INV4471,Dell,Software,IT,2024-08-05,9960,Pending,West
INV4472,Amazon,Office Supplies,HR,2025-10-20,7061,Paid,East
INV4473,Wipro,Office Supplies,IT,2024-12-10,31573,Paid,East
INV4474,Oracle,Office Supplies,HR,2025-11-17,14355,Paid,East
INV4475,TCS,Office Supplies,Marketing,2025-09-06,32198,Paid,East
INV4476,Wipro,Software,Operations,2026-01-22,4854,Paid,South
INV4477,TCS,Office Supplies,Operations,2024-08-01,11716,Paid,West
INV4478,Wipro,Consulting,Operations,2025-07-09,16863,Paid,South
INV4479,HP,Office Supplies,Operations,2025-12-28,12087,Paid,West
INV4480,Wipro,Consulting,Marketing,2025-06-18,5354,Paid,West
INV4481,Lenovo,Consulting,Marketing,2025-04-06,4495,Paid,East
INV4482,Infosys,Office Supplies,Marketing,2025-11-01,42230,Pending,South
INV4483,Infosys,Logistics,HR,2025-08-16,5034,Paid,South
INV4484,Infosys,Office Supplies,HR,2024-09-01,19222,Pending,North
INV4485,Microsoft,IT Hardware,Marketing,2025-07-09,2572,Paid,East
INV4486,Lenovo,Logistics,Marketing,2025-09-20,44209,Pending,West
INV4487,TCS,Office Supplies,Finance,2024-12-03,41734,Pending,West
INV4488,HP,Office Supplies,HR,2025-05-16,8754,Pending,East
INV4489,Oracle,Office Supplies,Finance,2024-08-30,10051,Pending,North
INV4490,Dell,Office Supplies,HR,2025-04-24,9701,Pending,East
INV4491,HP,Logistics,IT,2024-10-29,5746,Paid,North
INV4492,Microsoft,Consulting,IT,2026-02-02,27529,Paid,West
INV4493,Infosys,Software,Operations,2024-12-21,5234,Paid,East
INV4494,Dell,Logistics,Finance,2026-01-17,21702,Paid,West
INV4495,Dell,Logistics,HR,2024-10-27,7876,Pending,South
INV4496,Lenovo,Consulting,HR,2026-03-03,22638,Pending,West
INV4497,Cisco,Logistics,Marketing,2025-07-07,23231,Paid,West
INV4498,Infosys,Software,Finance,2025-05-29,43635,Paid,South
INV4499,Amazon,Office Supplies,Operations,2025-07-18,33397,Paid,East
INV4500,Microsoft,IT Hardware,Operations,2024-10-07,26158,Pending,West
INV4501,Amazon,IT Hardware,IT,2024-04-29,31124,Paid,South
INV4502,Infosys,Software,Finance,2024-08-26,38099,Pending,North
INV4503,TCS,Office Supplies,HR,2025-09-21,13486,Pending,South
INV4504,Oracle,Logistics,Operations,2025-02-09,1270,Pending,North
INV4505,Cisco,Logistics,IT,2025-09-30,25321,Paid,South
INV4506,Oracle,Consulting,Marketing,2024-04-26,1584,Paid,South
INV4507,Lenovo,Consulting,Marketing,2025-01-23,34075,Pending,North
INV4508,Amazon,IT Hardware,Operations,2025-09-24,24160,Pending,North
INV4509,Amazon,Consulting,Finance,2025-10-31,21198,Paid,South
INV4510,Lenovo,Consulting,IT,2026-02-14,39060,Paid,South
INV4511,HP,Software,Finance,2024-12-28,40311,Paid,North
INV4512,Wipro,Software,Operations,2024-04-10,48285,Paid,South
INV4513,HP,Office Supplies,IT,2025-03-20,5463,Pending,West
INV4514,HP,IT Hardware,Marketing,2024-08-08,32104,Paid,East
INV4515,Wipro,IT Hardware,Finance,2025-03-02,47821,Pending,East
INV4516,Dell,IT Hardware,Operations,2024-07-07,34444,Paid,East
INV4517,Cisco,Logistics,Finance,2025-06-21,47032,Pending,East
INV4518,Amazon,Consulting,IT,2025-05-04,3458,Paid,West
INV4519,Oracle,Software,Finance,2026-02-14,26712,Paid,South
INV4520,Infosys,Consulting,IT,2026-01-10,41304,Paid,South
INV4521,Cisco,Consulting,Operations,2024-05-18,9691,Pending,West
INV4522,TCS,Logistics,Finance,2026-02-20,18173,Paid,South
INV4523,Amazon,IT Hardware,IT,2025-03-21,38526,Paid,East
INV4524,Infosys,Software,HR,2024-08-21,12287,Paid,North
INV4525,HP,IT Hardware,Finance,2025-10-16,6544,Pending,South
INV4526,Amazon,IT Hardware,HR,2024-07-27,15328,Pending,West
INV4527,Lenovo,IT Hardware,Finance,2025-06-28,15363,Paid,East
INV4528,TCS,Software,HR,2025-09-26,44390,Pending,West
INV4529,TCS,Office Supplies,HR,2025-11-26,49123,Paid,East
INV4530,Oracle,Logistics,Operations,2024-06-15,3187,Paid,East
INV4531,Oracle,Logistics,IT,2025-03-23,29000,Paid,East
INV4532,Cisco,Office Supplies,Marketing,2025-11-30,14608,Pending,South
INV4533,Infosys,Software,Finance,2024-10-08,8112,Pending,West
INV4534,TCS,Consulting,Operations,2024-03-25,35559,Pending,North
INV4535,Lenovo,Consulting,Marketing,2025-05-04,32009,Pending,East
INV4536,Lenovo,Office Supplies,Marketing,2024-12-27,40781,Pending,West
INV4537,HP,IT Hardware,Marketing,2024-10-13,47957,Paid,East
INV4538,Microsoft,Consulting,IT,2024-10-11,35718,Paid,West
INV4539,Lenovo,Consulting,HR,2024-12-15,31526,Paid,West
INV4540,Infosys,Logistics,Finance,2025-12-12,7092,Pending,South
INV4541,Lenovo,Office Supplies,Marketing,2024-03-31,10368,Pending,North
INV4542,Lenovo,Consulting,HR,2025-01-31,1707,Paid,East
INV4543,Wipro,Logistics,Finance,2024-09-25,22393,Pending,North
INV4544,HP,Office Supplies,HR,2025-11-14,31727,Pending,North
INV4545,Dell,Software,IT,2025-07-16,9458,Paid,North
INV4546,TCS,Consulting,IT,2026-03-04,41203,Paid,West
INV4547,Microsoft,Consulting,HR,2024-11-18,17991,Pending,East
INV4548,TCS,IT Hardware,HR,2025-03-19,23194,Paid,North
INV4549,HP,Office Supplies,Marketing,2024-12-08,30330,Pending,South
INV4550,Infosys,Office Supplies,Marketing,2025-04-14,16993,Paid,West
INV4551,Oracle,Logistics,Finance,2026-03-05,21606,Pending,East
INV4552,HP,IT Hardware,IT,2024-06-26,41539,Pending,North
INV4553,Lenovo,Software,Finance,2026-02-25,45321,Paid,East
INV4554,Infosys,IT Hardware,IT,2025-10-11,27018,Pending,East
INV4555,HP,Consulting,Marketing,2024-06-28,6159,Paid,South
INV4556,Amazon,Consulting,Finance,2026-02-11,3558,Paid,South
INV4557,Cisco,Software,Finance,2025-11-10,38756,Pending,South
INV4558,Microsoft,Logistics,Finance,2025-03-28,47992,Paid,North
INV4559,Infosys,Consulting,Finance,2025-02-05,4730,Pending,North
INV4560,Amazon,Software,Finance,2025-04-16,49505,Paid,East
INV4561,Cisco,IT Hardware,Marketing,2025-06-25,21219,Paid,East
INV4562,TCS,Software,IT,2024-08-10,41794,Paid,East
INV4563,Microsoft,Office Supplies,HR,2025-06-05,14706,Pending,South
INV4564,Amazon,Consulting,HR,2025-07-31,45501,Pending,East
INV4565,Dell,IT Hardware,HR,2024-11-28,49736,Paid,North
INV4566,TCS,IT Hardware,Operations,2025-01-06,4182,Pending,East
INV4567,Wipro,IT Hardware,Finance,2024-04-18,26058,Pending,West
INV4568,Dell,Office Supplies,Marketing,2025-06-04,17039,Paid,East
INV4569,Dell,Software,Operations,2026-02-20,26349,Paid,North
INV4570,Infosys,Consulting,Operations,2024-06-23,31337,Paid,South
INV4571,HP,Office Supplies,Finance,2025-12-18,13838,Paid,East
INV4572,Wipro,IT Hardware,Operations,2025-01-25,9235,Pending,East
INV4573,Dell,Consulting,Finance,2025-04-04,39205,Pending,North
INV4574,HP,Software,HR,2024-10-02,33770,Pending,South
INV4575,Wipro,Logistics,Marketing,2024-11-11,25002,Pending,South
INV4576,Infosys,Consulting,Operations,2024-07-05,45297,Pending,South
INV4577,Lenovo,Software,Finance,2026-02-04,9662,Pending,West
INV4578,Wipro,Logistics,Marketing,2025-07-02,32424,Paid,North
INV4579,Cisco,Software,Operations,2024-11-14,40766,Pending,East
INV4580,Infosys,Office Supplies,Finance,2025-08-22,40294,Paid,North
INV4581,Lenovo,IT Hardware,Finance,2026-02-12,40758,Paid,West
INV4582,HP,Office Supplies,Operations,2024-09-24,9105,Paid,West
INV4583,Lenovo,Software,IT,2024-08-12,11027,Paid,North
INV4584,Amazon,IT Hardware,Operations,2025-08-29,15249,Paid,East
INV4585,Cisco,Software,IT,2024-08-13,31768,Paid,West
INV4586,Infosys,Consulting,HR,2024-03-22,34783,Pending,East
INV4587,Lenovo,Software,IT,2025-10-25,1310,Pending,West
INV4588,Oracle,Software,Finance,2026-01-12,47824,Pending,North
INV4589,Amazon,IT Hardware,IT,2025-01-13,11360,Paid,South
INV4590,Microsoft,IT Hardware,Marketing,2025-06-20,41420,Pending,North
INV4591,Infosys,Office Supplies,Marketing,2026-03-03,27313,Pending,North
INV4592,Amazon,Office Supplies,HR,2026-01-14,40348,Pending,South
INV4593,Oracle,Software,IT,2025-08-10,16650,Paid,East
INV4594,Infosys,Office Supplies,Operations,2024-05-31,12651,Paid,East
INV4595,Wipro,IT Hardware,HR,2024-12-18,6682,Pending,West
INV4596,Dell,Consulting,IT,2025-03-14,36897,Paid,West
INV4597,Infosys,Software,Marketing,2025-09-10,43602,Pending,East
INV4598,Amazon,Consulting,Marketing,2025-09-04,28689,Paid,West
INV4599,Amazon,Office Supplies,IT,2025-01-02,40151,Pending,North
INV4600,Amazon,IT Hardware,Operations,2025-07-20,47993,Paid,East
INV4601,Cisco,Software,HR,2025-12-03,35997,Pending,East
INV4602,Wipro,IT Hardware,Operations,2025-07-21,1744,Paid,East
INV4603,Dell,Software,Finance,2024-10-14,22027,Pending,North
INV4604,Dell,Logistics,HR,2025-07-20,26183,Paid,South
INV4605,Infosys,Office Supplies,IT,2025-07-07,19756,Pending,West
INV4606,Microsoft,Consulting,Finance,2025-11-16,23758,Paid,South
INV4607,Microsoft,IT Hardware,Finance,2025-02-22,808,Pending,East
INV4608,Oracle,Software,Finance,2024-11-28,40038,Pending,East
INV4609,HP,Software,Operations,2025-03-10,5783,Pending,North
INV4610,Infosys,Software,Finance,2024-07-09,43259,Pending,East
INV4611,Cisco,Software,Marketing,2024-03-23,32783,Paid,North
INV4612,Infosys,Software,HR,2026-03-08,3629,Pending,North
INV4613,Microsoft,Logistics,Operations,2025-08-20,43009,Paid,West
INV4614,Dell,Software,Operations,2025-03-12,26004,Pending,East
INV4615,Oracle,Consulting,Finance,2025-08-01,14058,Paid,North
INV4616,Infosys,Consulting,HR,2025-07-08,20100,Paid,West
INV4617,Wipro,IT Hardware,HR,2026-02-15,15277,Pending,South
INV4618,Microsoft,Consulting,HR,2024-10-14,15443,Paid,North
INV4619,Cisco,IT Hardware,HR,2025-11-04,7570,Paid,South
INV4620,Microsoft,IT Hardware,Operations,2026-02-02,2850,Pending,South
INV4621,Cisco,Office Supplies,HR,2024-12-25,6813,Paid,North
INV4622,Wipro,IT Hardware,IT,2025-03-19,24564,Paid,South
INV4623,HP,Office Supplies,Operations,2024-07-15,47376,Paid,West
INV4624,HP,Software,HR,2025-09-25,17311,Paid,East
INV4625,Infosys,Consulting,Operations,2025-05-30,32984,Paid,East
INV4626,Dell,Software,Marketing,2025-11-30,1585,Paid,North
INV4627,Microsoft,IT Hardware,IT,2025-11-15,25802,Paid,South
INV4628,Oracle,Logistics,IT,2026-03-14,38125,Pending,West
INV4629,Wipro,Consulting,HR,2024-06-03,46658,Pending,West
INV4630,Dell,Consulting,Marketing,2024-07-29,13734,Pending,West
INV4631,Cisco,Software,IT,2025-04-12,1854,Paid,South
INV4632,Wipro,Office Supplies,HR,2025-06-08,22528,Pending,South
INV4633,Infosys,Office Supplies,Marketing,2025-08-11,2530,Paid,South
INV4634,Oracle,Consulting,Operations,2025-11-11,31669,Paid,East
INV4635,Lenovo,Office Supplies,Marketing,2024-06-13,20065,Paid,South
INV4636,HP,Software,Marketing,2025-06-22,20162,Pending,South
INV4637,TCS,Logistics,IT,2025-02-02,43303,Pending,South
INV4638,Lenovo,IT Hardware,Finance,2025-03-11,7883,Paid,West
INV4639,Oracle,Logistics,Finance,2024-07-25,46185,Paid,East
INV4640,Microsoft,Software,Operations,2026-02-20,30366,Pending,South
INV4641,Dell,Logistics,Operations,2025-09-20,36525,Paid,East
INV4642,Microsoft,Consulting,Finance,2025-06-07,28723,Pending,North
INV4643,Oracle,Consulting,Operations,2025-01-16,15732,Paid,North
INV4644,Oracle,Office Supplies,Marketing,2024-05-13,14357,Paid,South
INV4645,Cisco,IT Hardware,Operations,2025-07-23,30459,Paid,South
INV4646,Amazon,Logistics,HR,2025-12-01,13240,Paid,West
INV4647,Lenovo,Logistics,Marketing,2025-12-21,2328,Pending,West
INV4648,Dell,Software,Finance,2025-10-12,29119,Pending,South
INV4649,Lenovo,Office Supplies,Marketing,2024-12-14,4698,Paid,North
INV4650,Wipro,Consulting,IT,2025-01-16,16904,Pending,South
INV4651,Cisco,Logistics,Finance,2026-01-15,36171,Paid,South
INV4652,Infosys,Software,Operations,2025-05-23,30678,Pending,South
INV4653,Cisco,IT Hardware,Finance,2025-08-01,4302,Paid,East
INV4654,Cisco,Office Supplies,Marketing,2024-09-04,4080,Pending,West
INV4655,Cisco,Office Supplies,IT,2024-08-27,11844,Paid,East
INV4656,TCS,Logistics,IT,2024-11-17,37245,Pending,East
INV4657,Lenovo,Logistics,Finance,2026-03-01,29463,Paid,North
INV4658,Cisco,IT Hardware,Operations,2025-08-16,39922,Paid,West
INV4659,TCS,Logistics,IT,2024-12-22,16113,Pending,West
INV4660,TCS,Logistics,IT,2025-04-02,19825,Pending,North
INV4661,HP,Software,Operations,2024-08-18,22235,Paid,West
INV4662,Dell,IT Hardware,Operations,2025-10-08,35950,Pending,North
INV4663,Cisco,Software,Operations,2024-11-27,13591,Pending,North
INV4664,Lenovo,Consulting,HR,2024-07-21,41518,Pending,North
INV4665,Microsoft,Office Supplies,Finance,2024-08-19,28192,Pending,West
INV4666,Amazon,Office Supplies,HR,2026-02-27,1797,Paid,North
INV4667,TCS,Office Supplies,Operations,2024-06-26,10046,Paid,East
INV4668,Cisco,Consulting,HR,2025-09-10,36426,Paid,West
INV4669,HP,Office Supplies,Marketing,2024-07-03,23289,Pending,West
INV4670,TCS,Consulting,IT,2024-03-19,33183,Paid,East
INV4671,TCS,Consulting,Finance,2025-12-02,4977,Pending,East
INV4672,Lenovo,Software,IT,2024-05-01,13214,Paid,West
INV4673,HP,Consulting,Finance,2025-12-27,30218,Paid,West
